time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
39971429.0,6032.0,1.0,0.4909057617,-0.465637207,0.5310058594,0.5101318359
39974397.0,2968.0,0.0,-0.0234375,-0.51953125,-0.18359375,0
39981429.0,7032.0,1.0,0.4901123047,-0.4663085938,0.5305786133,0.5107421875
39984397.0,2968.0,0.0,-0.0234375,-0.52734375,-0.03125,0
39992429.0,8032.0,1.0,0.4892578125,-0.4669799805,0.530090332,0.5114135742
39995397.0,2968.0,0.0,-0.0234375,-0.875,-0.4921875,0
40001429.0,6032.0,1.0,0.4885253906,-0.467590332,0.5296020508,0.5120849609
40004397.0,2968.0,0.0,-0.0234375,-0.73046875,-0.1484375,0
40011429.0,7032.0,1.0,0.4877929688,-0.4680786133,0.529296875,0.5126953125
40014397.0,2968.0,0.0,0.015625,-0.421875,-0.17578125,0
40021429.0,7032.0,1.0,0.4872436523,-0.4683837891,0.5291137695,0.5131225586
40024397.0,2968.0,0.0,0.015625,-0.3828125,-0.17578125,0
40032429.0,8032.0,1.0,0.4867553711,-0.4685668945,0.5289916992,0.5134887695
40035397.0,2968.0,0.0,0.05078125,-0.0078125,-0.0546875,0
40041429.0,6032.0,1.0,0.4862060547,-0.4688110352,0.5289306641,0.5137939453
40044397.0,2968.0,0.0,-0.0234375,0.17578125,0.2890625,0
40051429.0,7032.0,1.0,0.4855957031,-0.4691772461,0.5288085938,0.5142211914
40054397.0,2968.0,0.0,0.015625,-0.1328125,0.3359375,0
40062429.0,8032.0,1.0,0.4849853516,-0.4694824219,0.5286865234,0.5146484375
40065397.0,2968.0,0.0,0.015625,-0.25390625,0.2578125,0
40072429.0,7032.0,1.0,0.4844360352,-0.4697875977,0.5286254883,0.5149536133
40075397.0,2968.0,0.0,0.05078125,-0.1484375,0.3046875,0
40082429.0,7032.0,1.0,0.4837646484,-0.4701538086,0.528503418,0.5153808594
40085397.0,2968.0,0.0,0.015625,0.42578125,0.49609375,0
40092429.0,7032.0,1.0,0.4830932617,-0.4705200195,0.5283203125,0.5158691406
40096397.0,3968.0,0.0,-0.0234375,0.19140625,0.421875,0
40101429.0,5032.0,1.0,0.4822998047,-0.4710083008,0.528137207,0.5163574219
40104397.0,2968.0,0.0,0.0078125,0.10546875,0.3125,0
40112429.0,8032.0,1.0,0.4815673828,-0.4714355469,0.5278930664,0.5168457031
40115397.0,2968.0,0.0,0.04296875,0.01953125,0.3515625,0
40122429.0,7032.0,1.0,0.4808349609,-0.471862793,0.5277709961,0.5172729492
40125397.0,2968.0,0.0,0.04296875,0.17578125,0.20703125,0
40132429.0,7032.0,1.0,0.4802246094,-0.4722290039,0.5277099609,0.5176391602
40136397.0,3968.0,0.0,0.0078125,0.08984375,-0.17578125,0
40142429.0,6032.0,1.0,0.4796142578,-0.4725952148,0.5276489258,0.5179443359
40145397.0,2968.0,0.0,0.04296875,0.05078125,-0.16796875,0
40152429.0,7032.0,1.0,0.4791870117,-0.4727172852,0.5277099609,0.5180664063
40155397.0,2968.0,0.0,-0.03125,-0.63671875,-0.24609375,0
40161429.0,6032.0,1.0,0.4790649414,-0.4725952148,0.5281982422,0.5178833008
40164397.0,2968.0,0.0,0.0078125,-0.1875,-0.4296875,0
40172429.0,8032.0,1.0,0.479309082,-0.4720458984,0.5289916992,0.5173339844
40176397.0,3968.0,0.0,0.0078125,0.2734375,-0.30859375,0
40182429.0,6032.0,1.0,0.4797363281,-0.4713745117,0.5299682617,0.5165405273
40185397.0,2968.0,0.0,0.0078125,0.265625,-0.03125,0
40191429.0,6032.0,1.0,0.4802246094,-0.4706420898,0.5309448242,0.5156860352
40194397.0,2968.0,0.0,0.0078125,3.63671875,-0.0234375,0
40202429.0,8032.0,1.0,0.4802856445,-0.4703979492,0.5314941406,0.5153808594
40205397.0,2968.0,0.0,0.0078125,1.0625,0.25390625,0
40212429.0,7032.0,1.0,0.4800415039,-0.4704589844,0.5316162109,0.5153808594
40215397.0,2968.0,0.0,0.08203125,0.52734375,0.17578125,0
40222429.0,7032.0,1.0,0.4798583984,-0.4705200195,0.5319213867,0.5151977539
40225397.0,2968.0,0.0,0.03515625,1.09375,0.18359375,0
40231429.0,6032.0,1.0,0.4797363281,-0.4706420898,0.532043457,0.5150756836
40234397.0,2968.0,0.0,0.04296875,0.82421875,0.1171875,0
40242429.0,8032.0,1.0,0.4795532227,-0.4707641602,0.5322265625,0.5148925781
40245397.0,2968.0,0.0,0.04296875,0.36328125,0.125,0
40252429.0,7032.0,1.0,0.4794311523,-0.4709472656,0.532409668,0.5146484375
40255397.0,2968.0,0.0,0.0078125,0.55859375,0.16796875,0
40262429.0,7032.0,1.0,0.4792480469,-0.4711914063,0.5325927734,0.514465332
40265397.0,2968.0,0.0,0.0078125,0.13671875,0.09375,0
40272429.0,7032.0,1.0,0.4791259766,-0.4713745117,0.5327148438,0.5142211914
40275397.0,2968.0,0.0,-0.03125,0.09765625,-0.05078125,0
40282429.0,7032.0,1.0,0.4789428711,-0.4716186523,0.5328979492,0.5140380859
40285397.0,2968.0,0.0,0.0078125,0.05859375,0.03125,0
40292429.0,7032.0,1.0,0.4788818359,-0.4718017578,0.5331420898,0.5137329102
40295397.0,2968.0,0.0,0.0078125,-0.171875,0.34765625,0
40302429.0,7032.0,1.0,0.4788208008,-0.471862793,0.5333862305,0.5133666992
40305397.0,2968.0,0.0,0.0078125,0.13671875,0.1640625,0
40312429.0,7032.0,1.0,0.4788208008,-0.4719238281,0.5336914063,0.5130004883
40315397.0,2968.0,0.0,-0.0390625,-0.0546875,-0.625,0
40322429.0,7032.0,1.0,0.4788818359,-0.4719238281,0.533996582,0.5126953125
40325397.0,2968.0,0.0,0.0,-0.0859375,-0.43359375,0
40332429.0,7032.0,1.0,0.4788818359,-0.4719238281,0.5342407227,0.5123291016
40335397.0,2968.0,0.0,0.0,0.06640625,-0.234375,0
