time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
150582419.0,7032.0,1.0,0.4284667969,-0.5242919922,0.520690918,0.5200195313
150585387.0,2968.0,0.0,-0.01953125,-0.015625,-0.09765625,0
150591419.0,6032.0,1.0,0.4284667969,-0.5242919922,0.520690918,0.5200195313
150594387.0,2968.0,0.0,0.015625,-0.0546875,-0.09765625,0
150602419.0,8032.0,1.0,0.428527832,-0.524230957,0.5207519531,0.5200195313
150605387.0,2968.0,0.0,0.015625,-0.015625,-0.0625,0
150612419.0,7032.0,1.0,0.428527832,-0.524230957,0.5207519531,0.5199584961
150615387.0,2968.0,0.0,0.015625,0.05859375,-0.015625,0
150622419.0,7032.0,1.0,0.4285888672,-0.5241699219,0.5207519531,0.5199584961
150625387.0,2968.0,0.0,0.015625,0.01953125,0.0234375,0
150631419.0,6032.0,1.0,0.4285888672,-0.5241699219,0.5207519531,0.5199584961
150634387.0,2968.0,0.0,0.015625,-0.09375,0.0234375,0
150642419.0,8032.0,1.0,0.4286499023,-0.5241088867,0.5207519531,0.5199584961
150645387.0,2968.0,0.0,0.015625,-0.171875,0.0625,0
150652419.0,7032.0,1.0,0.4286499023,-0.5241088867,0.5207519531,0.5199584961
150655387.0,2968.0,0.0,0.015625,-0.1328125,0.0625,0
150662419.0,7032.0,1.0,0.4286499023,-0.5241088867,0.5207519531,0.5199584961
150665387.0,2968.0,0.0,0.015625,-0.0859375,0.0234375,0
150671419.0,6032.0,1.0,0.4286499023,-0.5241088867,0.520690918,0.5200195313
150674387.0,2968.0,0.0,0.015625,-0.046875,0.0625,0
150682419.0,8032.0,1.0,0.4286499023,-0.5241088867,0.520690918,0.5200195313
150685387.0,2968.0,0.0,0.0078125,-0.0859375,0.0234375,0
150692419.0,7032.0,1.0,0.4286499023,-0.5241088867,0.520690918,0.5200195313
150695387.0,2968.0,0.0,-0.02734375,-0.046875,0.0234375,0
150702419.0,7032.0,1.0,0.4287109375,-0.5241088867,0.5207519531,0.5200195313
150705387.0,2968.0,0.0,0.046875,0.06640625,0.015625,0
150711419.0,6032.0,1.0,0.4287109375,-0.5240478516,0.5207519531,0.5200195313
150714387.0,2968.0,0.0,0.046875,0.11328125,0.015625,0
150722419.0,8032.0,1.0,0.4287109375,-0.5240478516,0.5207519531,0.5200195313
150725387.0,2968.0,0.0,0.0078125,0.10546875,0.015625,0
150731419.0,6032.0,1.0,0.4287109375,-0.5239868164,0.5207519531,0.5200195313
150734387.0,2968.0,0.0,0.0078125,0.02734375,0.015625,0
150741419.0,7032.0,1.0,0.4287109375,-0.5239868164,0.5207519531,0.5200195313
150744387.0,2968.0,0.0,0.0078125,0.02734375,0.015625,0
150751419.0,7032.0,1.0,0.4287109375,-0.5239868164,0.5208129883,0.5200195313
150754387.0,2968.0,0.0,0.0078125,0.02734375,0.015625,0
150762419.0,8032.0,1.0,0.4287109375,-0.5239868164,0.5208129883,0.5200195313
150765387.0,2968.0,0.0,0.0078125,0.02734375,0.09375,0
150772419.0,7032.0,1.0,0.4287109375,-0.5239868164,0.5208129883,0.5200195313
150775387.0,2968.0,0.0,0.0078125,-0.046875,0.015625,0
150782419.0,7032.0,1.0,0.4286499023,-0.5240478516,0.5207519531,0.5200805664
150786387.0,3968.0,0.0,0.0078125,-0.046875,0.0546875,0
150792419.0,6032.0,1.0,0.4285888672,-0.5240478516,0.5207519531,0.5200805664
150795387.0,2968.0,0.0,0.0078125,-0.015625,0.0546875,0
150802419.0,7032.0,1.0,0.4285888672,-0.5240478516,0.5207519531,0.5200805664
150805387.0,2968.0,0.0,0.0078125,0.06640625,0.046875,0
150811419.0,6032.0,1.0,0.4285888672,-0.5240478516,0.5208129883,0.5200805664
150814387.0,2968.0,0.0,0.0078125,0.21875,0.0078125,0
150822419.0,8032.0,1.0,0.4285888672,-0.5240478516,0.5208129883,0.5200195313
150826387.0,3968.0,0.0,0.0078125,0.2109375,0.046875,0
150832419.0,6032.0,1.0,0.4285888672,-0.5240478516,0.5208740234,0.5200195313
150835387.0,2968.0,0.0,0.0078125,0.2109375,0.0859375,0
150842419.0,7032.0,1.0,0.4285888672,-0.5240478516,0.5208740234,0.5199584961
150845387.0,2968.0,0.0,0.0078125,0.203125,0.046875,0
150852419.0,7032.0,1.0,0.4285888672,-0.5241088867,0.5208740234,0.5199584961
150855387.0,2968.0,0.0,0.0,0.08984375,0.046875,0
150862419.0,7032.0,1.0,0.4285888672,-0.5241088867,0.5209350586,0.5198974609
150866387.0,3968.0,0.0,0.0,0.01171875,0.0390625,0
150872419.0,6032.0,1.0,0.4285888672,-0.5241088867,0.5209350586,0.5198364258
150875387.0,2968.0,0.0,-0.03515625,-0.03125,0.0078125,0
150882419.0,7032.0,1.0,0.4285888672,-0.5241699219,0.5209960938,0.5197753906
150885387.0,2968.0,0.0,0.0,-0.1484375,0.0078125,0
150892419.0,7032.0,1.0,0.4285888672,-0.5241699219,0.5209960938,0.5197753906
150895387.0,2968.0,0.0,-0.03515625,-0.109375,0.0078125,0
150902419.0,7032.0,1.0,0.4285888672,-0.5241699219,0.5209960938,0.5197143555
150906387.0,3968.0,0.0,0.0,-0.03125,0.0078125,0
150912419.0,6032.0,1.0,0.428527832,-0.524230957,0.5209960938,0.5197143555
150915387.0,2968.0,0.0,0.0,-0.109375,0.0078125,0
150921419.0,6032.0,1.0,0.428527832,-0.524230957,0.5209960938,0.5197143555
150924387.0,2968.0,0.0,-0.03515625,-0.1484375,-0.0234375,0
150932419.0,8032.0,1.0,0.428527832,-0.524230957,0.5209960938,0.5197143555
150935387.0,2968.0,0.0,-0.03515625,-0.1484375,-0.0234375,0
150942419.0,7032.0,1.0,0.428527832,-0.524230957,0.5209960938,0.5197143555
150946387.0,3968.0,0.0,-0.03515625,-0.109375,0.015625,0
150952419.0,6032.0,1.0,0.4284667969,-0.524230957,0.5209960938,0.5197143555
150955387.0,2968.0,0.0,0.0,-0.0625,0.0,0
150962419.0,7032.0,1.0,0.4284667969,-0.5242919922,0.5209960938,0.5197143555
150965387.0,2968.0,0.0,0.0,-0.0625,-0.0390625,0
150972419.0,7032.0,1.0,0.4284667969,-0.5242919922,0.5209960938,0.5197753906
150975387.0,2968.0,0.0,-0.03515625,0.01171875,-0.0390625,0
150982419.0,7032.0,1.0,0.4284057617,-0.5242919922,0.5209960938,0.5197753906
150985387.0,2968.0,0.0,0.0,0.05078125,-0.03125,0
150992419.0,7032.0,1.0,0.4284057617,-0.5242919922,0.5209960938,0.5197753906
150995387.0,2968.0,0.0,0.0,0.05078125,-0.10546875,0
151002419.0,7032.0,1.0,0.4283447266,-0.5242919922,0.5209960938,0.5197753906
151005387.0,2968.0,0.0,0.0,0.12109375,-0.0625,0
151012419.0,7032.0,1.0,0.4283447266,-0.5242919922,0.5210571289,0.5197753906
151015387.0,2968.0,0.0,-0.03515625,0.04296875,-0.0234375,0
151022419.0,7032.0,1.0,0.4283447266,-0.5242919922,0.5210571289,0.5197143555
151025387.0,2968.0,0.0,-0.02734375,0.00390625,0.015625,0
151032419.0,7032.0,1.0,0.4283447266,-0.5242919922,0.5210571289,0.5197143555
151035387.0,2968.0,0.0,0.046875,-0.1484375,0.0546875,0
151042419.0,7032.0,1.0,0.4284057617,-0.524230957,0.5210571289,0.5197143555
151045387.0,2968.0,0.0,-0.02734375,-0.140625,0.0546875,0
151052419.0,7032.0,1.0,0.4284057617,-0.524230957,0.5210571289,0.5197143555
151055387.0,2968.0,0.0,0.0078125,-0.0625,0.0546875,0
151062419.0,7032.0,1.0,0.4284057617,-0.524230957,0.5211181641,0.5197143555
151065387.0,2968.0,0.0,0.0078125,0.01171875,0.0546875,0
151072419.0,7032.0,1.0,0.4283447266,-0.524230957,0.5210571289,0.5197753906
151075387.0,2968.0,0.0,0.0078125,0.12890625,0.015625,0
151082419.0,7032.0,1.0,0.4282836914,-0.5242919922,0.5210571289,0.5197753906
151085387.0,2968.0,0.0,0.0078125,0.08984375,0.015625,0
151092419.0,7032.0,1.0,0.4282226563,-0.5242919922,0.5210571289,0.5198364258
151095387.0,2968.0,0.0,0.0078125,0.01171875,0.015625,0
