time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
0.685546875,0.2801513672,0.6440429688,0
14000386.0,2968.0,0.0,-0.0234375,-0.171875,-0.10546875,0
14007418.0,7032.0,1.0,0.1918945313,-0.6854858398,0.2801513672,0.6441040039
14010386.0,2968.0,0.0,-0.0234375,-0.09375,0.015625,0
14017418.0,7032.0,1.0,0.1918945313,-0.6854248047,0.280090332,0.6441650391
14020386.0,2968.0,0.0,-0.0234375,-0.125,0.0546875,0
14027418.0,7032.0,1.0,0.1918945313,-0.6853637695,0.280090332,0.6442260742
14030386.0,2968.0,0.0,0.01171875,-0.125,0.1015625,0
14037418.0,7032.0,1.0,0.1918945313,-0.6853027344,0.2801513672,0.6442871094
14040386.0,2968.0,0.0,-0.015625,-0.15625,0.0234375,0
14047418.0,7032.0,1.0,0.1919555664,-0.6852416992,0.2801513672,0.6443481445
14050386.0,2968.0,0.0,-0.015625,-0.1875,0.015625,0
14057418.0,7032.0,1.0,0.1920166016,-0.6851196289,0.2801513672,0.6444091797
14060386.0,2968.0,0.0,0.01953125,-0.109375,0.0546875,0
14067418.0,7032.0,1.0,0.1920776367,-0.6850585938,0.2802124023,0.6444702148
14070386.0,2968.0,0.0,0.01953125,0.01171875,0.09375,0
14077418.0,7032.0,1.0,0.1920776367,-0.6849365234,0.2802734375,0.64453125
14080386.0,2968.0,0.0,-0.015625,0.00390625,0.09375,0
14087418.0,7032.0,1.0,0.1921386719,-0.6848754883,0.2802734375,0.6445922852
14090386.0,2968.0,0.0,0.01953125,0.01171875,0.125,0
14097418.0,7032.0,1.0,0.192199707,-0.6848144531,0.2803344727,0.6445922852
14100386.0,2968.0,0.0,0.01953125,0.05078125,0.1640625,0
14107418.0,7032.0,1.0,0.192199707,-0.684753418,0.2803344727,0.6446533203
14110386.0,2968.0,0.0,0.01953125,0.203125,0.15625,0
14117418.0,7032.0,1.0,0.1922607422,-0.6846923828,0.2803955078,0.6447143555
14120386.0,2968.0,0.0,0.01953125,0.28125,0.23046875,0
14127418.0,7032.0,1.0,0.1923217773,-0.6846313477,0.280456543,0.6447143555
14130386.0,2968.0,0.0,0.01953125,0.2421875,0.33984375,0
14137418.0,7032.0,1.0,0.1924438477,-0.6845703125,0.280456543,0.6447143555
14140386.0,2968.0,0.0,0.01953125,0.2734375,0.40625,0
14146418.0,6032.0,1.0,0.1925048828,-0.6845703125,0.2805175781,0.6447143555
14149386.0,2968.0,0.0,0.01953125,0.265625,0.3984375,0
14157418.0,8032.0,1.0,0.192565918,-0.6845092773,0.2805786133,0.6446533203
14160386.0,2968.0,0.0,0.01953125,0.1875,0.27734375,0
14167418.0,7032.0,1.0,0.1926879883,-0.6845092773,0.2807006836,0.6446533203
14170386.0,2968.0,0.0,0.01953125,0.03515625,0.15234375,0
14177418.0,7032.0,1.0,0.1928100586,-0.6845092773,0.2808227539,0.64453125
14180386.0,2968.0,0.0,0.01953125,0.14453125,0.109375,0
14187418.0,7032.0,1.0,0.1929931641,-0.6844482422,0.2809448242,0.6444702148
